Year of User Created On	Campaign	Year of User Created On	Device Type	Attribution Created On	Created On	Date	Device Created On	Device Id	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	107	yodpzhy	Fire1	13342	11-12-16 22:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	121	pkpmane	Fire1	13342	02-12-16 18:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	121	lnyobww	Fire1	13342	07-12-16 20:20	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	121	yodpzhy	Fire1	13342	11-12-16 22:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	pkpmane	Fire1	13342	02-12-16 18:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	pkpmane	Fire1	13342	02-12-16 18:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	lnyobww	Fire1	13342	07-12-16 20:20	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	lnyobww	Fire1	13342	07-12-16 20:20	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	yodpzhy	Fire1	13342	11-12-16 22:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	126	yodpzhy	Fire1	13342	11-12-16 22:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	141	pkpmane	Fire1	13342	02-12-16 18:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	141	lnyobww	Fire1	13342	07-12-16 20:20	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	25-12-15 0:23	10-02-17 1:57	10-Feb-17	11-12-16 16:12	1754	141	yodpzhy	Fire1	13342	11-12-16 22:31	Thursday	1928.417179	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	12-08-16 6:05	12-Aug-16	03-03-16 22:26	3430	150	ochcyef	Fire1	7228	04-03-16 4:21	Thursday	808.8530074	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	12-08-16 6:05	12-Aug-16	03-03-16 22:26	3430	153	ochcyef	Fire1	7228	04-03-16 4:21	Thursday	808.8530074	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	12-08-16 6:05	12-Aug-16	03-03-16 22:26	3430	161	ochcyef	Fire1	7228	04-03-16 4:21	Thursday	808.8530074	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	12-08-16 6:05	12-Aug-16	03-03-16 22:26	3430	171	ochcyef	Fire1	7228	04-03-16 4:21	Thursday	808.8530074	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	27-05-16 0:34	27-May-16	03-03-16 22:26	3430	174	ochcyef	Fire1	5384	04-03-16 4:21	Thursday	759.6090693	4	4	1	4
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	12-08-16 6:05	12-Aug-16	03-03-16 22:26	3430	179	ochcyef	Fire1	7228	04-03-16 4:21	Thursday	808.8530074	4	4	1	4
2016	HLWXVF	2016	Amazon Fire	01-06-16 21:04	01-07-16 17:06	01-Jul-16	01-06-16 21:05	4156	106	mobqcqh	Fire1	6208	01-06-16 21:37	Thursday	483.5523114	4	4	1	4
2016	T6E9B9	2016	Amazon Fire	25-08-16 5:07	25-11-16 21:37	25-Nov-16	25-08-16 5:07	4329	177	mycgrun	Fire1	10375	25-08-16 9:58	Thursday	669.0369806	4	4	1	4
2016	T6E9B9	2016	Amazon Fire	25-08-16 5:07	25-11-16 21:37	25-Nov-16	25-08-16 5:07	4329	184	mycgrun	Fire1	10375	25-08-16 9:58	Thursday	669.0369806	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	50	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	51	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	58	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	59	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	64	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	67	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	89	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	97	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	05-08-16 11:37	05-Aug-16	01-01-17 11:35	3624	131	wayaxbn	Fire2	7053	02-01-17 2:47	Thursday	696.31945	4	4	1	4
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	23-12-16 6:17	23-Dec-16	01-01-17 11:35	3624	191	wayaxbn	Fire2	11398	02-01-17 2:47	Thursday	1022.926133	4	4	1	4
2015	D8IC8B	2015	Amazon Fire	21-02-15 20:32	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	88	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	D8IC8B	2015	Amazon Fire	21-02-15 20:32	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	98	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	D8IC8B	2015	Amazon Fire	21-02-15 20:32	08-04-16 6:31	08-Apr-16	21-02-15 20:32	3795	119	znzrkgp	Fire2	4461	21-02-15 21:40	Thursday	1106.775673	4	4	1	4
2015	D8IC8B	2015	Amazon Fire	21-02-15 20:32	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	146	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	D8IC8B	2015	Amazon Fire	21-02-15 20:32	08-04-16 6:31	08-Apr-16	21-02-15 20:32	3795	189	znzrkgp	Fire2	4461	21-02-15 21:40	Thursday	1106.775673	4	4	1	4
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	12-02-16 8:56	12-Feb-16	04-06-15 17:20	2725	53	decypbh	Fire2	3527	03-05-16 14:48	Thursday	100.4245269	4	4	1	4
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	12-02-16 8:56	12-Feb-16	04-06-15 17:20	2725	54	decypbh	Fire2	3527	03-05-16 14:48	Thursday	100.4245269	4	4	1	4
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	03-02-17 4:30	03-Feb-17	04-06-15 17:20	2725	101	decypbh	Fire2	13065	03-05-16 14:48	Thursday	1522.125467	4	4	1	4
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	03-02-17 4:30	03-Feb-17	04-06-15 17:20	2725	157	decypbh	Fire2	13065	03-05-16 14:48	Thursday	1522.125467	4	4	1	4
2016	QY02HA	2016	Amazon Fire	10-10-13 9:10	22-04-16 12:59	22-Apr-16	11-03-16 18:51	688	104	obqeswe	Fire2	4696	12-03-16 4:21	Thursday	357.9113283	4	4	1	4
2016	QY02HA	2016	Amazon Fire	10-10-13 9:10	10-02-17 2:51	10-Feb-17	11-03-16 18:51	688	117	obqeswe	Fire2	13334	12-03-16 4:21	Thursday	311.3186197	4	4	1	4
2016	QY02HA	2016	Amazon Fire	10-10-13 9:10	10-02-17 2:51	10-Feb-17	11-03-16 18:51	688	119	obqeswe	Fire2	13334	12-03-16 4:21	Thursday	311.3186197	4	4	1	4
2016	QY02HA	2016	Amazon Fire	10-10-13 9:10	22-04-16 12:59	22-Apr-16	11-03-16 18:51	688	145	obqeswe	Fire2	4696	12-03-16 4:21	Thursday	357.9113283	4	4	1	4
2015	R6T7R0	2015	Amazon Fire	09-05-14 6:04	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	88	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	R6T7R0	2015	Amazon Fire	09-05-14 6:04	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	98	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	R6T7R0	2015	Amazon Fire	09-05-14 6:04	08-04-16 6:31	08-Apr-16	21-02-15 20:32	3795	119	znzrkgp	Fire2	4461	21-02-15 21:40	Thursday	1106.775673	4	4	1	4
2015	R6T7R0	2015	Amazon Fire	09-05-14 6:04	07-10-16 23:46	07-Oct-16	21-02-15 20:32	3795	146	znzrkgp	Fire2	8782	21-02-15 21:40	Thursday	1136.604707	4	4	1	4
2015	R6T7R0	2015	Amazon Fire	09-05-14 6:04	08-04-16 6:31	08-Apr-16	21-02-15 20:32	3795	189	znzrkgp	Fire2	4461	21-02-15 21:40	Thursday	1106.775673	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	56	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	60	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	73	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	75	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	98	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	107	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	108	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	110	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2017	RU7BDI	2017	Amazon Fire	09-11-15 18:13	03-02-17 13:43	03-Feb-17	28-08-16 16:02	1761	127	ltstiet	Fire2	13054	26-01-17 18:43	Thursday	2183.658561	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	49	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	66	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	77	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	87	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	89	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	04-11-13 21:14	24-10-14 10:56	24-Oct-14	18-02-14 21:17	898	134	hyrpdtq	Fire2	303	19-02-14 3:34	Thursday	1298.641695	4	4	1	4
2015	CPIAHO	2015	Amazon Fire	17-04-15 14:48	04-09-15 22:11	04-Sep-15	17-04-15 14:48	3007	171	wpjtvog	Inferno	1816	17-04-15 19:08	Thursday	1564.892211	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	38	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	62	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	75	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	77	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	79	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	96	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	103	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	27-05-16 6:00	27-May-16	12-01-15 2:03	2297	112	dbwksbc	Inferno	5377	24-12-14 17:59	Thursday	589.5465696	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	28-10-16 1:29	28-Oct-16	12-01-15 2:03	2297	127	dbwksbc	Inferno	9430	24-12-14 17:59	Thursday	693.3230977	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	28-10-16 1:29	28-Oct-16	12-01-15 2:03	2297	144	dbwksbc	Inferno	9430	24-12-14 17:59	Thursday	693.3230977	4	4	1	4
2014	FE91LN	2014	Amazon Fire	06-09-14 6:48	28-10-16 1:29	28-Oct-16	12-01-15 2:03	2297	194	dbwksbc	Inferno	9430	24-12-14 17:59	Thursday	693.3230977	4	4	1	4
2016	HLWXVF	2016	Amazon Fire	03-01-17 20:14	29-07-16 8:21	29-Jul-16	18-05-16 22:53	2042	109	ruekrol	Inferno	6875	19-05-16 11:00	Thursday	2462.469647	4	4	1	4
2016	HLWXVF	2016	Amazon Fire	03-01-17 20:14	19-08-16 8:54	19-Aug-16	18-05-16 22:53	2042	151	ruekrol	Inferno	7396	19-05-16 11:00	Thursday	2428.66743	4	4	1	4
2016	HLWXVF	2016	Amazon Fire	03-01-17 20:14	19-08-16 8:54	19-Aug-16	18-05-16 22:53	2042	168	ruekrol	Inferno	7396	19-05-16 11:00	Thursday	2428.66743	4	4	1	4
2016	HLWXVF	2016	Amazon Fire	03-01-17 20:14	19-08-16 8:54	19-Aug-16	18-05-16 22:53	2042	172	ruekrol	Inferno	7396	19-05-16 11:00	Thursday	2428.66743	4	4	1	4
2016	T6E9B9	2016	Amazon Fire	26-07-16 13:18	30-12-16 8:43	30-Dec-16	26-07-16 13:18	479	174	eyvmyzx	Inferno	11647	12-05-16 15:19	Thursday	1104.115764	4	4	1	4
2016	T6E9B9	2016	Amazon Fire	26-07-16 13:18	30-12-16 8:43	30-Dec-16	26-07-16 13:18	479	174	cxbcgxx	Inferno	11647	27-07-16 0:22	Thursday	1104.115764	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	12-06-14 15:08	27-01-17 15:19	27-Jan-17	12-06-14 15:08	2137	79	okohtsf	Inferno	12778	13-06-14 6:06	Thursday	1411.821787	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	21-11-14 22:42	15-05-15 16:41	15-May-15	21-11-14 22:42	2483	98	byxkbgv	Inferno	1031	21-11-14 23:31	Thursday	768.2705879	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	12-06-14 15:08	27-01-17 15:19	27-Jan-17	12-06-14 15:08	2137	104	okohtsf	Inferno	12778	13-06-14 6:06	Thursday	1411.821787	4	4	1	4
2014	Y59GNL	2014	Amazon Fire	12-06-14 15:08	27-01-17 15:19	27-Jan-17	12-06-14 15:08	2137	136	okohtsf	Inferno	12778	13-06-14 6:06	Thursday	1411.821787	4	4	1	4
2016	6R883F	2016	Amazon Fire	09-12-14 3:30	19-11-16 22:35	19-Nov-16	22-02-16 11:48	2381	117	ebmegkj	Fire1	10157	21-10-16 7:23	Friday	237.4434425	5	5	1	5
2016	6R883F	2016	Amazon Fire	09-12-14 3:30	19-11-16 22:35	19-Nov-16	22-02-16 11:48	2381	117	ebmegkj	Fire1	10157	21-10-16 7:23	Friday	237.4434425	5	5	1	5
2016	6R883F	2016	Amazon Fire	09-12-14 3:30	19-11-16 22:35	19-Nov-16	22-02-16 11:48	2381	117	ebmegkj	Fire1	10157	21-10-16 7:23	Friday	237.4434425	5	5	1	5
2016	6R883F	2016	Amazon Fire	09-12-14 3:30	19-11-16 22:35	19-Nov-16	22-02-16 11:48	2381	119	ebmegkj	Fire1	10157	21-10-16 7:23	Friday	237.4434425	5	5	1	5
2016	6R883F	2016	Amazon Fire	09-12-14 3:30	11-02-17 23:38	11-Feb-17	22-02-16 11:48	2381	182	ebmegkj	Fire1	13392	21-10-16 7:23	Friday	186.711766	5	5	1	5
2014	D8IC8B	2014	Amazon Fire	08-10-13 11:56	28-01-17 18:55	28-Jan-17	03-11-14 5:10	692	59	qfxhitr	Fire1	12794	03-11-14 14:02	Friday	904.1030208	5	5	1	5
2014	D8IC8B	2014	Amazon Fire	08-10-13 11:56	28-01-17 18:55	28-Jan-17	03-11-14 5:10	692	81	qfxhitr	Fire1	12794	03-11-14 14:02	Friday	904.1030208	5	5	1	5
2014	D8IC8B	2014	Amazon Fire	08-10-13 11:56	28-01-17 18:55	28-Jan-17	03-11-14 5:10	692	83	qfxhitr	Fire1	12794	03-11-14 14:02	Friday	904.1030208	5	5	1	5
2014	D8IC8B	2014	Amazon Fire	08-10-13 11:56	06-08-16 16:33	06-Aug-16	03-11-14 5:10	692	128	qfxhitr	Fire1	7063	03-11-14 14:02	Friday	554.6401635	5	5	1	5
2014	D8IC8B	2014	Amazon Fire	08-10-13 11:56	28-01-17 18:55	28-Jan-17	03-11-14 5:10	692	131	qfxhitr	Fire1	12794	03-11-14 14:02	Friday	904.1030208	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	10-09-16 8:33	10-Sep-16	03-03-16 22:26	3430	28	ochcyef	Fire1	8007	04-03-16 4:21	Friday	333.2224877	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	10-09-16 8:33	10-Sep-16	03-03-16 22:26	3430	32	ochcyef	Fire1	8007	04-03-16 4:21	Friday	333.2224877	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	21-05-16 6:08	21-May-16	03-03-16 22:26	3430	36	ochcyef	Fire1	5255	04-03-16 4:21	Friday	380.4207716	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	25-02-17 11:56	25-Feb-17	03-03-16 22:26	3430	41	ochcyef	Fire1	13987	04-03-16 4:21	Friday	358.0545959	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	10-09-16 8:33	10-Sep-16	03-03-16 22:26	3430	42	ochcyef	Fire1	8007	04-03-16 4:21	Friday	333.2224877	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	21-05-16 6:08	21-May-16	03-03-16 22:26	3430	48	ochcyef	Fire1	5255	04-03-16 4:21	Friday	380.4207716	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	10-09-16 8:33	10-Sep-16	03-03-16 22:26	3430	51	ochcyef	Fire1	8007	04-03-16 4:21	Friday	333.2224877	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	10-09-16 8:33	10-Sep-16	03-03-16 22:26	3430	52	ochcyef	Fire1	8007	04-03-16 4:21	Friday	333.2224877	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	21-05-16 6:08	21-May-16	03-03-16 22:26	3430	71	ochcyef	Fire1	5255	04-03-16 4:21	Friday	380.4207716	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	21-05-16 6:08	21-May-16	03-03-16 22:26	3430	82	ochcyef	Fire1	5255	04-03-16 4:21	Friday	380.4207716	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	21-05-16 6:08	21-May-16	03-03-16 22:26	3430	103	ochcyef	Fire1	5255	04-03-16 4:21	Friday	380.4207716	5	5	1	5
2016	GCP82I	2016	Amazon Fire	20-04-15 18:42	25-02-17 11:56	25-Feb-17	03-03-16 22:26	3430	122	ochcyef	Fire1	13987	04-03-16 4:21	Friday	358.0545959	5	5	1	5
2016	HLWXVF	2016	Amazon Fire	31-01-17 23:11	04-02-17 3:33	04-Feb-17	28-12-16 2:16	240	26	vekfzuh	Fire1	13084	28-12-16 12:02	Friday	297.9962834	5	5	1	5
2016	HLWXVF	2016	Amazon Fire	31-01-17 23:11	04-02-17 3:33	04-Feb-17	28-12-16 2:16	240	29	vekfzuh	Fire1	13084	28-12-16 12:02	Friday	297.9962834	5	5	1	5
2016	T6E9B9	2016	Amazon Fire	02-07-15 8:48	06-08-16 8:55	06-Aug-16	03-01-16 15:47	4514	65	owebpos	Fire1	7083	03-01-16 20:21	Friday	1280.386483	5	5	1	5
2016	T6E9B9	2016	Amazon Fire	02-07-15 8:48	13-02-16 14:59	13-Feb-16	03-01-16 15:47	4514	80	owebpos	Fire1	3552	03-01-16 20:21	Friday	1307.668335	5	5	1	5
2016	T6E9B9	2016	Amazon Fire	02-07-15 8:48	13-02-16 14:59	13-Feb-16	03-01-16 15:47	4514	87	owebpos	Fire1	3552	03-01-16 20:21	Friday	1307.668335	5	5	1	5
2015	ZDNTT7	2015	Amazon Fire	21-11-15 19:20	29-10-16 7:43	29-Oct-16	21-11-15 19:20	206	14	wggspvc	Fire1	9450	21-11-15 19:39	Friday	196.9916105	5	5	1	5
2015	ZDNTT7	2015	Amazon Fire	23-12-15 12:18	23-01-16 11:49	23-Jan-16	23-12-15 12:18	3638	39	czcqnmm	Fire1	3255	23-12-15 17:58	Friday	43.64487712	5	5	1	5
2017	1TZQDZ	2017	Amazon Fire	25-02-17 0:37	13-08-16 9:42	13-Aug-16	01-01-17 11:35	3624	27	wayaxbn	Fire2	7254	02-01-17 2:47	Friday	387.8896267	5	5	1	5
2014	FE91LN	2014	Amazon Fire	20-07-14 12:35	26-07-14 9:09	26-Jul-14	20-07-14 12:36	583	114	ljeidkd	Fire2	154	20-07-14 15:13	Friday	1004.58081	5	5	1	5
2014	FE91LN	2014	Amazon Fire	20-07-14 12:35	04-04-15 15:41	04-Apr-15	20-07-14 12:36	583	162	ljeidkd	Fire2	818	20-07-14 15:13	Friday	1023.745177	5	5	1	5
2014	FE91LN	2014	Amazon Fire	20-07-14 12:35	04-04-15 15:41	04-Apr-15	20-07-14 12:36	583	164	ljeidkd	Fire2	818	20-07-14 15:13	Friday	1023.745177	5	5	1	5
2014	FE91LN	2014	Amazon Fire	20-07-14 12:35	04-04-15 15:41	04-Apr-15	20-07-14 12:36	583	165	ljeidkd	Fire2	818	20-07-14 15:13	Friday	1023.745177	5	5	1	5
2014	FE91LN	2014	Amazon Fire	20-07-14 12:35	04-04-15 15:41	04-Apr-15	20-07-14 12:36	583	192	ljeidkd	Fire2	818	20-07-14 15:13	Friday	1023.745177	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	24-09-16 16:54	24-Sep-16	04-06-15 17:20	2725	14	decypbh	Fire2	8400	03-05-16 14:48	Friday	736.7795002	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	11-06-16 20:45	11-Jun-16	04-06-15 17:20	2725	24	decypbh	Fire2	5731	03-05-16 14:48	Friday	831.3199423	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	11-06-16 20:45	11-Jun-16	04-06-15 17:20	2725	59	decypbh	Fire2	5731	03-05-16 14:48	Friday	831.3199423	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	24-09-16 16:54	24-Sep-16	04-06-15 17:20	2725	62	decypbh	Fire2	8400	03-05-16 14:48	Friday	736.7795002	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	24-09-16 16:54	24-Sep-16	04-06-15 17:20	2725	98	decypbh	Fire2	8400	03-05-16 14:48	Friday	736.7795002	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	28-05-16 4:14	28-May-16	04-06-15 17:20	2725	123	decypbh	Fire2	5402	03-05-16 14:48	Friday	731.8756858	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	28-05-16 4:14	28-May-16	04-06-15 17:20	2725	126	decypbh	Fire2	5402	03-05-16 14:48	Friday	731.8756858	5	5	1	5
2016	GCP82I	2016	Amazon Fire	04-06-15 17:20	24-09-16 16:54	24-Sep-16	04-06-15 17:20	2725	133	decypbh	Fire2	8400	03-05-16 14:48	Friday	736.7795002	5	5	1	5
